Suite/Test/Step Name,Browser,Description,Tag,Start time,End time,Duration,Status
Cura_TestSuite_MakeAppointmentvalidation_002,Chrome 121.0.0.0,,,26-01-2024 17:04:27,26-01-2024 17:04:53,26.378s,PASSED
,,,,,,,
Test Cases/TC_CURA_Login_001,Chrome 121.0.0.0,,,26-01-2024 17:04:32,26-01-2024 17:04:37,4.538s,PASSED
"click(findTestObject(""Object Repository/Cura Pages/CuraPage_Login_OR/Page_CURA Healthcare Service/a_Make Appointment""))",Chrome 121.0.0.0,,,26-01-2024 17:04:32,26-01-2024 17:04:33,0.859s,PASSED
"setText(findTestObject(""Object Repository/Cura Pages/CuraPage_Login_OR/input_username""), input_username)",Chrome 121.0.0.0,,,26-01-2024 17:04:33,26-01-2024 17:04:34,0.899s,PASSED
"setText(findTestObject(""Object Repository/Cura Pages/CuraPage_Login_OR/input_password""), input_password)",Chrome 121.0.0.0,,,26-01-2024 17:04:34,26-01-2024 17:04:35,0.845s,PASSED
"click(findTestObject(""Object Repository/Cura Pages/CuraPage_Login_OR/button_Login""))",Chrome 121.0.0.0,,,26-01-2024 17:04:35,26-01-2024 17:04:37,1.795s,PASSED
,,,,,,,
Test Cases/TC_CURA_MakeAppointmentvalidation_002,Chrome 121.0.0.0,,,26-01-2024 17:04:37,26-01-2024 17:04:50,13.501s,PASSED
"verifyOptionPresentByLabel(findTestObject(""Cura Pages/CuraPage_Login_OR/Page_CURA Healthcare Service/Page_CURA Healthcare Service/select_Tokyo CURA Healthcare Center        _5b4107""), ""Hongkong CURA Healthcare Center"", false, 0)",Chrome 121.0.0.0,"Validates  ""facility"" dropdown button and verify if ""Hongkong CURA health care center"" available in the option or not",,26-01-2024 17:04:37,26-01-2024 17:04:38,0.875s,PASSED
"selectOptionByValue(findTestObject(""Object Repository/Page_CURA Healthcare Service/select_Tokyo CURA Healthcare Center        _5b4107""), ""Hongkong CURA Healthcare Center"", true)",Chrome 121.0.0.0,,,26-01-2024 17:04:38,26-01-2024 17:04:39,1.254s,PASSED
"verifyElementClickable(findTestObject(""Object Repository/Page_CURA Healthcare Service/input_hospital_readmission""))",Chrome 121.0.0.0,,,26-01-2024 17:04:39,26-01-2024 17:04:40,0.410s,PASSED
"click(findTestObject(""Object Repository/Page_CURA Healthcare Service/input_hospital_readmission""))",Chrome 121.0.0.0,,,26-01-2024 17:04:40,26-01-2024 17:04:40,0.427s,PASSED
delay(2),Chrome 121.0.0.0,,,26-01-2024 17:04:40,26-01-2024 17:04:42,2.069s,PASSED
"unchecked = verifyElementNotChecked(findTestObject(""Page_CURA Healthcare Service/input_programs""), 0)",Chrome 121.0.0.0,"Verifies whether ""medicaid"" checkbox option is disabled before you click on the checkbox",,26-01-2024 17:04:42,26-01-2024 17:04:42,0.423s,PASSED
"click(findTestObject(""Page_CURA Healthcare Service/input_Medicaid_programs""))",Chrome 121.0.0.0,,,26-01-2024 17:04:42,26-01-2024 17:04:43,0.448s,PASSED
"if (unchecked == ""true"")",Chrome 121.0.0.0,Loop to check the medicaid radio button,,26-01-2024 17:04:43,26-01-2024 17:04:43,0.013s,PASSED
delay(3),Chrome 121.0.0.0,,,26-01-2024 17:04:43,26-01-2024 17:04:46,3.017s,PASSED
"verifyElementChecked(findTestObject(""Page_CURA Healthcare Service/input_Medicaid_programs""), 0)",Chrome 121.0.0.0,verifies whether the test object is checked of or not,,26-01-2024 17:04:46,26-01-2024 17:04:46,0.395s,PASSED
"click(findTestObject(""Object Repository/Page_CURA Healthcare Service/span_glyphicon glyphicon-calendar""))",Chrome 121.0.0.0,,,26-01-2024 17:04:46,26-01-2024 17:04:47,0.465s,PASSED
"click(findTestObject(""Object Repository/Page_CURA Healthcare Service/td_17""))",Chrome 121.0.0.0,,,26-01-2024 17:04:47,26-01-2024 17:04:47,0.525s,PASSED
"setText(findTestObject(""Object Repository/Page_CURA Healthcare Service/textarea_comment""), ""Katalon"")",Chrome 121.0.0.0,,,26-01-2024 17:04:47,26-01-2024 17:04:48,0.919s,PASSED
"click(findTestObject(""Object Repository/Page_CURA Healthcare Service/button_Book Appointment""))",Chrome 121.0.0.0,,,26-01-2024 17:04:48,26-01-2024 17:04:49,1.202s,PASSED
"click(findTestObject(""Object Repository/Page_CURA Healthcare Service/a_Go to Homepage""))",Chrome 121.0.0.0,,,26-01-2024 17:04:49,26-01-2024 17:04:50,0.750s,PASSED
,,,,,,,
Test Cases/TC_cura logout__003,Chrome 121.0.0.0,,,26-01-2024 17:04:50,26-01-2024 17:04:53,3.067s,PASSED
"click(findTestObject(""Object Repository/Page_CURA Healthcare Service/amenu-toggle""))",Chrome 121.0.0.0,,,26-01-2024 17:04:50,26-01-2024 17:04:51,0.429s,PASSED
"verifyElementClickable(findTestObject(""Object Repository/Page_CURA Healthcare Service/a_Logout""))",Chrome 121.0.0.0,,,26-01-2024 17:04:51,26-01-2024 17:04:51,0.518s,PASSED
"click(findTestObject(""Object Repository/Page_CURA Healthcare Service/a_Logout""))",Chrome 121.0.0.0,,,26-01-2024 17:04:51,26-01-2024 17:04:52,1.034s,PASSED
"click(findTestObject(""Object Repository/Page_CURA Healthcare Service/amenu-toggle""))",Chrome 121.0.0.0,,,26-01-2024 17:04:52,26-01-2024 17:04:53,0.450s,PASSED
"verifyElementClickable(findTestObject(""Object Repository/Page_CURA Healthcare Service/a_Login""))",Chrome 121.0.0.0,,,26-01-2024 17:04:53,26-01-2024 17:04:53,0.499s,PASSED
